Restaurant,Food Item,Cuisine,Price,Rating,Rating Count,View on Swiggy
Fairfield By Marriott,Home Style Fish Curry,"South Indian,Andhra",385,3.3,20+ ratings,https://www.swiggy.com/restaurants/fairfield-by-marriott-madhavadhara-nstl-vizag-290743
Fairfield By Marriott,Pan Fried Chicken,"South Indian,Andhra",350,3.3,20+ ratings,https://www.swiggy.com/restaurants/fairfield-by-marriott-madhavadhara-nstl-vizag-290743
Fairfield By Marriott,Pan Fried Fish,"South Indian,Andhra",350,3.3,20+ ratings,https://www.swiggy.com/restaurants/fairfield-by-marriott-madhavadhara-nstl-vizag-290743
Fairfield By Marriott,Grilled Fish,"South Indian,Andhra",350,3.3,20+ ratings,https://www.swiggy.com/restaurants/fairfield-by-marriott-madhavadhara-nstl-vizag-290743
Fairfield By Marriott,Grilled Chicken,"South Indian,Andhra",350,3.3,20+ ratings,https://www.swiggy.com/restaurants/fairfield-by-marriott-madhavadhara-nstl-vizag-290743
Fairfield By Marriott,Chicken Burger,"South Indian,Andhra",350,3.3,20+ ratings,https://www.swiggy.com/restaurants/fairfield-by-marriott-madhavadhara-nstl-vizag-290743
Fairfield By Marriott,Vegetable Burger,"South Indian,Andhra",300,3.3,20+ ratings,https://www.swiggy.com/restaurants/fairfield-by-marriott-madhavadhara-nstl-vizag-290743
Fairfield By Marriott,Jeera Pulao,"South Indian,Andhra",220,3.3,20+ ratings,https://www.swiggy.com/restaurants/fairfield-by-marriott-madhavadhara-nstl-vizag-290743
Fairfield By Marriott,Kashmiri Pulao,"South Indian,Andhra",275,3.3,20+ ratings,https://www.swiggy.com/restaurants/fairfield-by-marriott-madhavadhara-nstl-vizag-290743
Fairfield By Marriott,Nawabi Tarkari Biryani,"South Indian,Andhra",275,3.3,20+ ratings,https://www.swiggy.com/restaurants/fairfield-by-marriott-madhavadhara-nstl-vizag-290743
Fairfield By Marriott,Andhra Chicken Tawa Pulao,"South Indian,Andhra",319,3.3,20+ ratings,https://www.swiggy.com/restaurants/fairfield-by-marriott-madhavadhara-nstl-vizag-290743
Fairfield By Marriott,Bisi Bela Bath,"South Indian,Andhra",200,3.3,20+ ratings,https://www.swiggy.com/restaurants/fairfield-by-marriott-madhavadhara-nstl-vizag-290743
Fairfield By Marriott,Basmati Rice,"South Indian,Andhra",193,3.3,20+ ratings,https://www.swiggy.com/restaurants/fairfield-by-marriott-madhavadhara-nstl-vizag-290743
Fairfield By Marriott,Starter Combo 2 + 2,"South Indian,Andhra",659,3.3,20+ ratings,https://www.swiggy.com/restaurants/fairfield-by-marriott-madhavadhara-nstl-vizag-290743
Fairfield By Marriott,Andhra Vegetable Korma Combo,"South Indian,Andhra",384,3.3,20+ ratings,https://www.swiggy.com/restaurants/fairfield-by-marriott-madhavadhara-nstl-vizag-290743
Fairfield By Marriott,Kodi Igguru Combo,"South Indian,Andhra",494,3.3,20+ ratings,https://www.swiggy.com/restaurants/fairfield-by-marriott-madhavadhara-nstl-vizag-290743
Fairfield By Marriott,Gongura Mamsam Combo,"South Indian,Andhra",549,3.3,20+ ratings,https://www.swiggy.com/restaurants/fairfield-by-marriott-madhavadhara-nstl-vizag-290743
Fairfield By Marriott,Nellore Chapala Pulusu Combo,"South Indian,Andhra",494,3.3,20+ ratings,https://www.swiggy.com/restaurants/fairfield-by-marriott-madhavadhara-nstl-vizag-290743
Fairfield By Marriott,Dal Makhani Combo,"South Indian,Andhra",329,3.3,20+ ratings,https://www.swiggy.com/restaurants/fairfield-by-marriott-madhavadhara-nstl-vizag-290743
Fairfield By Marriott,Veg Fried Rice Combo,"South Indian,Andhra",329,3.3,20+ ratings,https://www.swiggy.com/restaurants/fairfield-by-marriott-madhavadhara-nstl-vizag-290743
Fairfield By Marriott,Chicken Fried Rice Combo,"South Indian,Andhra",439,3.3,20+ ratings,https://www.swiggy.com/restaurants/fairfield-by-marriott-madhavadhara-nstl-vizag-290743
Fairfield By Marriott,Chicken Noodles Combo,"South Indian,Andhra",439,3.3,20+ ratings,https://www.swiggy.com/restaurants/fairfield-by-marriott-madhavadhara-nstl-vizag-290743
Fairfield By Marriott,Veg Party Pack (Service For 2),"South Indian,Andhra",604,3.3,20+ ratings,https://www.swiggy.com/restaurants/fairfield-by-marriott-madhavadhara-nstl-vizag-290743
Fairfield By Marriott,Chicken Fry Piece Biryani Pack (Service For 3),"South Indian,Andhra",659,3.3,20+ ratings,https://www.swiggy.com/restaurants/fairfield-by-marriott-madhavadhara-nstl-vizag-290743
Fairfield By Marriott,Veg Biryani Pack (Service For 3),"South Indian,Andhra",549,3.3,20+ ratings,https://www.swiggy.com/restaurants/fairfield-by-marriott-madhavadhara-nstl-vizag-290743
Fairfield By Marriott,Continental Breakfast Combo,"South Indian,Andhra",300,3.3,20+ ratings,https://www.swiggy.com/restaurants/fairfield-by-marriott-madhavadhara-nstl-vizag-290743
Fairfield By Marriott,South Indian Breakfast Combo,"South Indian,Andhra",300,3.3,20+ ratings,https://www.swiggy.com/restaurants/fairfield-by-marriott-madhavadhara-nstl-vizag-290743
Fairfield By Marriott,North Indian Breakfast Combo,"South Indian,Andhra",300,3.3,20+ ratings,https://www.swiggy.com/restaurants/fairfield-by-marriott-madhavadhara-nstl-vizag-290743
Fairfield By Marriott,Vegetable Bhaji,"South Indian,Andhra",150,3.3,20+ ratings,https://www.swiggy.com/restaurants/fairfield-by-marriott-madhavadhara-nstl-vizag-290743
Fairfield By Marriott,Onion Pakoda,"South Indian,Andhra",150,3.3,20+ ratings,https://www.swiggy.com/restaurants/fairfield-by-marriott-madhavadhara-nstl-vizag-290743
Kebab Chef Restaurant,Chilli Paneer Dry,"Biryani,Indian",280,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Crispy Corn,"Biryani,Indian",230,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Chicken Majestic,"Biryani,Indian",310,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Paneer Butter Masala,"Biryani,Indian",300,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Palak Paneer,"Biryani,Indian",290,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Kadai Paneer,"Biryani,Indian",290,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Chicken Tikka Masala,"Biryani,Indian",360,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Paneer Fried Rice,"Biryani,Indian",250,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Veg Fried Rice,"Biryani,Indian",230,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Chicken Schezwan Fried Rice,"Biryani,Indian",280,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Prawns Biryani,"Biryani,Indian",380,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Fruit Mix Raita,"Biryani,Indian",140,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Green Salad,"Biryani,Indian",120,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Mixed Raita,"Biryani,Indian",70,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Onion Salad,"Biryani,Indian",70,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Cream Of Tomato Soup,"Biryani,Indian",130,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Hot N Sour Veg Soup,"Biryani,Indian",130,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Veg Lemon Coriander Soup,"Biryani,Indian",130,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Veg Manchow Soup,"Biryani,Indian",130,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Mushroom Clear Soup,"Biryani,Indian",130,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Veg Sweet Corn Soup,"Biryani,Indian",130,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Veg Talumein Soup,"Biryani,Indian",130,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Chicken Tom Yum Soup,"Biryani,Indian",150,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Chicken Cantonese Soup,"Biryani,Indian",150,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Chicken Dragon Soup,"Biryani,Indian",150,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Chicken Hot N Sour Soup,"Biryani,Indian",150,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Chicken Lemon Coriander Soup,"Biryani,Indian",150,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Chicken Manchow Soup,"Biryani,Indian",150,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Chicken Sweet Corn Soup,"Biryani,Indian",150,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Chicken Talumein Soup,"Biryani,Indian",150,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Chilli Mushroom Wet,"Biryani,Indian",270,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Mushroom 65,"Biryani,Indian",250,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Paneer Manchurian Dry,"Biryani,Indian",270,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Paneer Manchurian Wet,"Biryani,Indian",290,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Paneer 65,"Biryani,Indian",270,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Paneer Majestic,"Biryani,Indian",280,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Chilli Paneer Wet,"Biryani,Indian",300,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Dragon Paneer,"Biryani,Indian",290,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Gobi Manchurian Wet,"Biryani,Indian",280,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Chilli Gobi Wet,"Biryani,Indian",280,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Honey Chilli Potato,"Biryani,Indian",260,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Aloo 65,"Biryani,Indian",250,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,French Fries,"Biryani,Indian",180,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Veg Manchurian Dry,"Biryani,Indian",220,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Veg Manchurian Wet,"Biryani,Indian",240,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Crispy Fried Vegetables,"Biryani,Indian",230,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Crispy Baby Corn,"Biryani,Indian",240,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Babycorn Manchurian Wet,"Biryani,Indian",260,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Baby Corn 65,"Biryani,Indian",250,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Mushroom Manchurian Dry,"Biryani,Indian",250,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Mushroom Manchurian Wet,"Biryani,Indian",270,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Chilli Mushroom Dry,"Biryani,Indian",250,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Baby Corn Manchurian Dry,"Biryani,Indian",240,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Chilli Gobi Dry,"Biryani,Indian",260,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Chilli Baby Corn,"Biryani,Indian",250,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Gobi 65,"Biryani,Indian",270,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Gobi Manchurian Dry,"Biryani,Indian",260,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Golden Fried Baby Corn,"Biryani,Indian",270,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Salt & Pepper Baby Corn,"Biryani,Indian",260,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Salt & Pepper Mushroom,"Biryani,Indian",260,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Taiman Baby Corn,"Biryani,Indian",260,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Chicken Manchurian Dry,"Biryani,Indian",300,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Chicken Manchurian Wet,"Biryani,Indian",320,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Chilli Chicken Dry,"Biryani,Indian",300,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Chicken 65,"Biryani,Indian",300,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Pepper Chicken,"Biryani,Indian",320,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Kaju Chicken,"Biryani,Indian",340,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Dragon Chicken,"Biryani,Indian",320,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Schezwan Chicken Dry,"Biryani,Indian",300,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Schezwan Chicken Wet,"Biryani,Indian",320,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Ginger Chicken,"Biryani,Indian",300,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Hong Kong Chicken,"Biryani,Indian",320,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Crispy Chicken,"Biryani,Indian",320,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Garlic Chicken Dry,"Biryani,Indian",300,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Garlic Chicken Wet,"Biryani,Indian",320,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Kung Pao Chicken Dry,"Biryani,Indian",320,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Kung Pao Chicken Wet,"Biryani,Indian",340,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Chilli Egg,"Biryani,Indian",240,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Egg 65,"Biryani,Indian",240,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Chilli Chicken Wet,"Biryani,Indian",320,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Lemon Chicken,"Biryani,Indian",300,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Spicy Fried Chicken,"Biryani,Indian",320,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Apollo Fish,"Biryani,Indian",340,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Chilli Fish Dry,"Biryani,Indian",340,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Chilli Fish Wet,"Biryani,Indian",360,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
Kebab Chef Restaurant,Schezwan Fish Dry,"Biryani,Indian",340,4.2,1K+ ratings,https://www.swiggy.com/restaurants/kebab-chef-restaurant-madhavadhara-vizag-289993
